codigo,promedio_acumulado_programa_principal(pam),promedio_semestral_programa_principal(pcp),creditos_inscritos,participacion_total,cluster,perfil
c360190ia407144a,3.97,5.0,0,0.0,0,Perfil 1
c360201ig285385p,4.4,4.8,0,8.0,0,Perfil 1
c360224pd454148d,2.94,2.94,19,5.0,1,Perfil 2
c360241yn62304q,4.35,4.56,16,3.0,0,Perfil 1
c360242hu458404n,3.23,3.27,21,3.0,1,Perfil 2
c360244xs49489x,3.91,4.23,16,12.0,0,Perfil 1
c360250tn79298k,4.23,4.92,14,5.0,0,Perfil 1
c36025jk8234u,3.56,4.27,0,5.0,0,Perfil 1
c360260rx391401c,3.48,3.61,21,5.0,0,Perfil 1
c360263xt366419o,4.0,4.7,13,0.0,0,Perfil 1
c360273pz120140u,3.98,3.5,16,13.0,0,Perfil 1
c360283cq318345j,4.19,4.3,18,12.0,0,Perfil 1
c360284nh315102r,4.06,4.06,0,1.0,0,Perfil 1
c360284qs81479j,3.08,2.21,15,8.0,1,Perfil 2
c360287ac297408y,3.35,4.8,18,0.0,0,Perfil 1
c360295ec33934p,3.97,3.87,0,3.0,0,Perfil 1
c3602oc86235g,3.99,4.83,33,0.0,0,Perfil 1
c360301ip5180k,3.81,4.41,0,39.0,0,Perfil 1
c360305cd19775c,3.04,3.04,0,7.0,1,Perfil 2
c360305cf382301z,3.19,2.94,16,0.0,1,Perfil 2
c360305kj160169k,3.72,4.8,13,0.0,0,Perfil 1
c360306sp320213k,3.71,4.7,13,0.0,0,Perfil 1
c360315rw329223c,4.05,4.4,0,1.0,0,Perfil 1
c360322bl25232q,4.74,4.38,0,10.0,0,Perfil 1
c360322ef756e,4.15,4.5,33,3.0,0,Perfil 1
c360330ce18361o,4.38,4.33,19,19.0,0,Perfil 1
c360334ki22359x,4.18,4.8,0,3.0,0,Perfil 1
c360345hp43973m,4.33,4.7,16,6.0,0,Perfil 1
c360350wr25114m,3.78,4.24,0,3.0,0,Perfil 1
c360358ig217315v,4.28,4.58,18,6.0,0,Perfil 1
c36035kh359416h,4.03,4.15,18,8.0,0,Perfil 1
c360367ee377227r,4.01,5.0,0,8.0,0,Perfil 1
c360383ka32636y,4.42,4.47,24,13.0,0,Perfil 1
c360386kv307112b,3.0,3.0,18,12.0,1,Perfil 2
c360408hr3880b,3.21,3.12,18,1.0,1,Perfil 2
c360409ta152271s,3.5,3.91,0,17.0,0,Perfil 1
c360411uj441326i,3.89,3.8,0,3.0,0,Perfil 1
c360415am9754b,3.91,3.91,25,4.0,0,Perfil 1
c360419os444318m,4.45,4.8,0,8.0,0,Perfil 1
c360428bl491406i,4.9,4.9,0,0.0,0,Perfil 1
c360430jg386202f,4.38,4.25,19,3.0,0,Perfil 1
c360441fc270252x,4.42,4.47,21,12.0,0,Perfil 1
c360457rk15460y,3.98,4.26,18,1.0,0,Perfil 1
c360467uk496327g,4.59,4.72,0,12.0,0,Perfil 1
c36046mb378144m,4.04,4.9,0,10.0,0,Perfil 1
c360471um31345i,3.98,3.78,18,4.0,0,Perfil 1
c360478ac374143z,3.39,3.21,18,0.0,1,Perfil 2
c360478ij383364x,4.2,4.2,0,3.0,0,Perfil 1
c360480bc3139w,3.0,2.53,0,0.0,1,Perfil 2
c360490le385410e,4.25,4.25,19,5.0,0,Perfil 1
c360493fg202146i,3.82,3.82,0,3.0,0,Perfil 1
c360493ne187210r,3.75,4.4,0,2.0,0,Perfil 1
c360498td19022m,4.48,4.7,0,42.0,0,Perfil 1
c36064qc445156c,3.83,3.65,0,3.0,0,Perfil 1
c36068nj4198m,4.75,5.0,0,18.0,0,Perfil 1
c36077ij46027h,4.16,4.2,0,8.0,0,Perfil 1
c36083di147418u,4.05,4.8,13,0.0,0,Perfil 1
c36102ka218252m,4.2,4.45,18,23.0,0,Perfil 1
c36104ap384219e,4.8,4.8,0,0.0,0,Perfil 1
c36105dx6112g,4.35,4.35,0,1.0,0,Perfil 1
c36109hq23460c,3.83,4.9,0,6.0,0,Perfil 1
c361107vq471237c,4.12,4.01,18,15.0,0,Perfil 1
c36110sq315131o,4.43,4.8,0,0.0,0,Perfil 1
c361114ni489473g,3.83,3.68,0,6.0,0,Perfil 1
c36111la486241n,3.95,4.29,33,8.0,0,Perfil 1
c36111lo37663v,3.72,4.6,10,0.0,0,Perfil 1
c361120rm363291j,3.92,4.7,0,1.0,0,Perfil 1
c361123je254459a,4.34,4.28,18,4.0,0,Perfil 1
c361140ys107410q,4.41,0.27,0,5.0,1,Perfil 2
c361153pd43120c,3.72,3.87,0,12.0,0,Perfil 1
c361172aq70207m,4.48,4.52,0,12.0,0,Perfil 1
c361182xk453201u,3.46,3.07,0,0.0,1,Perfil 2
c361187cm434137a,3.94,4.38,0,0.0,0,Perfil 1
c361195ep47353y,4.35,4.32,14,14.0,0,Perfil 1
c36120gc273240v,4.03,4.5,0,13.0,0,Perfil 1
c361212eb327199t,3.96,4.5,0,1.0,0,Perfil 1
c361219qy61393q,3.93,4.0,14,0.0,0,Perfil 1
c36121qv437472m,4.68,4.81,17,19.0,0,Perfil 1
c361222pf237472t,4.36,4.61,0,4.0,0,Perfil 1
c361238ck2349n,3.62,3.62,0,1.0,0,Perfil 1
c361258gg369341p,3.84,4.23,14,1.0,0,Perfil 1
c361259mp3659w,2.81,2.81,0,4.0,1,Perfil 2
c36126lt431341t,2.35,2.35,0,2.0,1,Perfil 2
c361276lk4251b,3.77,4.6,14,0.0,0,Perfil 1
c361282ou456408p,3.93,4.8,13,0.0,0,Perfil 1
c361286zq37233w,4.48,4.48,0,1.0,0,Perfil 1
c361295fl186119v,4.21,4.5,0,11.0,0,Perfil 1
c361306zm82114k,4.03,4.4,0,23.0,0,Perfil 1
c361315uj243182g,3.79,4.6,0,1.0,0,Perfil 1
c361326az292255h,3.89,4.34,2,0.0,0,Perfil 1
c361337ez25209d,4.08,4.35,0,9.0,0,Perfil 1
c361337hd24386r,3.93,4.41,20,3.0,0,Perfil 1
c361343dr352301c,4.15,4.15,19,2.0,0,Perfil 1
c361349gd387141w,4.52,4.6,12,15.0,0,Perfil 1
c361351es428248t,4.24,4.03,26,13.0,0,Perfil 1
c361372er230217z,4.18,4.66,0,0.0,0,Perfil 1
c361377nu52128x,4.16,4.68,0,1.0,0,Perfil 1
c361380ku47396b,3.94,4.97,10,0.0,0,Perfil 1
c361387id221270q,2.98,2.97,14,11.0,1,Perfil 2
c361391oi20181q,3.55,3.55,0,0.0,1,Perfil 2
c361397tx142496o,4.09,4.8,0,0.0,0,Perfil 1
c36139qc14160n,3.98,4.05,15,3.0,0,Perfil 1
c3613ia436337c,4.29,5.0,14,0.0,0,Perfil 1
c36140jj346245w,3.73,3.73,0,1.0,0,Perfil 1
c361410mc476215a,4.5,4.5,0,0.0,0,Perfil 1
c361411bm19164e,3.93,3.76,20,9.0,0,Perfil 1
c361413kw227324m,4.26,4.6,12,0.0,0,Perfil 1
c361444cu347277o,3.79,3.8,16,5.0,0,Perfil 1
c361451yc183293x,4.55,4.6,0,19.0,0,Perfil 1
c361453kd20912q,4.46,4.72,0,14.0,0,Perfil 1
c361460pw401125t,4.0,4.26,18,0.0,0,Perfil 1
c361462mc9863p,4.36,4.28,20,8.0,0,Perfil 1
c36146zy460152d,4.39,4.77,17,3.0,0,Perfil 1
c36147is188127s,4.24,4.46,16,23.0,0,Perfil 1
c361480fd157t,4.02,4.04,22,22.0,0,Perfil 1
c361483ga17175q,3.93,4.6,0,23.0,0,Perfil 1
c36148nc155291p,4.38,4.5,14,2.0,0,Perfil 1
c361491th71319v,4.11,4.57,0,19.0,0,Perfil 1
c361495pi102396d,3.82,4.43,33,0.0,0,Perfil 1
c361496gb27198i,4.16,4.61,0,32.0,0,Perfil 1
c36152un101251g,3.96,4.1,19,15.0,0,Perfil 1
c36169ia312347c,3.81,4.2,0,3.0,0,Perfil 1
c36169wo259371g,3.83,3.63,18,22.0,0,Perfil 1
c3616jx14307q,3.89,4.61,0,11.0,0,Perfil 1
c36171wx205455o,3.4,3.65,20,4.0,1,Perfil 2
c36175vv178420e,3.38,3.17,20,2.0,1,Perfil 2
c36178co38348l,4.11,4.9,14,5.0,0,Perfil 1
c36178mv395225h,4.2,4.39,22,27.0,0,Perfil 1
c3617aa26684v,4.26,4.3,14,0.0,0,Perfil 1
c3617hy181222d,4.49,4.71,33,17.0,0,Perfil 1
c36186zr207398k,4.11,4.66,0,2.0,0,Perfil 1
c36189cw424180l,4.46,4.46,18,2.0,0,Perfil 1
c36198kn325225t,2.7,0.85,17,0.0,1,Perfil 2
c36201sr476308w,3.55,4.3,0,0.0,0,Perfil 1
c3620id2116b,4.01,4.36,18,0.0,0,Perfil 1
c362104ry268211r,3.76,3.96,23,10.0,0,Perfil 1
c36210iz222411q,4.22,4.7,33,0.0,0,Perfil 1
c36211bj94174o,4.5,4.66,0,13.0,0,Perfil 1
c362125td175111z,4.0,3.76,0,13.0,0,Perfil 1
c36212iq20350n,3.09,1.83,16,2.0,1,Perfil 2
c36212qk4612c,4.38,4.68,0,11.0,0,Perfil 1
c362136td32736h,3.31,3.31,18,4.0,1,Perfil 2
c362137ai374470r,4.36,4.8,0,7.0,0,Perfil 1
c362138vj297202t,4.36,4.9,0,17.0,0,Perfil 1
c362161cl14182l,3.66,3.66,0,9.0,0,Perfil 1
c362162qs141338o,3.76,4.45,0,29.0,0,Perfil 1
c362187dx18390p,3.98,4.1,0,39.0,0,Perfil 1
c362201nc200456s,3.96,2.7,0,7.0,1,Perfil 2
c362207gz48635n,4.25,4.47,21,14.0,0,Perfil 1
c362210xz424159y,3.8,4.6,0,39.0,0,Perfil 1
c362218cy226350z,4.28,4.3,24,26.0,0,Perfil 1
c362229jh294335l,4.06,4.16,0,0.0,0,Perfil 1
c362231sj87184p,4.38,4.6,0,0.0,0,Perfil 1
c362247me230171j,3.76,4.0,18,3.0,0,Perfil 1
c36224ci473219i,3.95,3.95,17,8.0,0,Perfil 1
c362256lt295199b,4.45,4.03,0,10.0,0,Perfil 1
c362258co160251c,1.05,1.05,20,3.0,1,Perfil 2
c362259ud1663v,4.29,4.9,14,0.0,0,Perfil 1
c362261uw229323f,3.57,3.57,18,5.0,0,Perfil 1
c362279zp259183u,4.25,4.25,19,8.0,0,Perfil 1
c36228vr90203p,3.97,4.27,0,23.0,0,Perfil 1
c362296te362419w,4.01,4.9,14,1.0,0,Perfil 1
c362304ua232298u,3.78,4.51,33,0.0,0,Perfil 1
c362305ao69200n,4.13,4.5,0,5.0,0,Perfil 1
c362306wu297232x,3.61,4.3,11,3.0,0,Perfil 1
c362315yz288119p,4.69,4.9,0,12.0,0,Perfil 1
c362319la55154m,3.54,4.1,14,0.0,0,Perfil 1
c362325rk143463w,3.8,3.8,0,0.0,0,Perfil 1
c36233zm42975k,3.95,4.52,0,3.0,0,Perfil 1
c362342wq140389p,3.91,4.37,18,7.0,0,Perfil 1
c362343pj327105i,3.78,3.78,13,0.0,0,Perfil 1
c36234kz28202y,3.47,4.1,12,0.0,0,Perfil 1
c362357pk5396y,3.98,4.4,16,1.0,0,Perfil 1
c362359ef409351z,3.96,4.5,0,6.0,0,Perfil 1
c362360eg143408i,3.78,4.9,14,0.0,0,Perfil 1
c362364hh27299j,4.17,4.19,26,12.0,0,Perfil 1
c36236oy38754d,3.74,4.4,24,14.0,0,Perfil 1
c362371vo150344c,3.98,3.96,19,2.0,0,Perfil 1
c36237eg20064b,4.37,4.6,12,0.0,0,Perfil 1
c362382mr56377c,4.32,4.9,14,2.0,0,Perfil 1
c36238jj103442p,4.53,4.61,14,2.0,0,Perfil 1
c362391rx422166k,2.84,2.53,0,6.0,1,Perfil 2
c362393kr37447q,3.74,3.74,19,6.0,0,Perfil 1
c36240oa481368s,4.1,4.8,16,4.0,0,Perfil 1
c36241if20795l,3.96,4.3,0,8.0,0,Perfil 1
c36241uq305214z,4.57,4.8,0,15.0,0,Perfil 1
c362420iv3406d,3.96,4.07,27,6.0,0,Perfil 1
c362429rt12077q,3.82,4.04,16,14.0,0,Perfil 1
c362436lw243281b,3.72,4.0,0,4.0,0,Perfil 1
c362437zt160109o,4.28,4.71,33,16.0,0,Perfil 1
c362447ps241317d,4.05,4.05,19,14.0,0,Perfil 1
c362454ih450268k,2.83,2.18,0,11.0,1,Perfil 2
c362458iq457225p,3.52,4.09,8,0.0,0,Perfil 1
c362471lg23341z,4.13,4.81,0,0.0,0,Perfil 1
c362471qm20862d,3.95,4.7,14,1.0,0,Perfil 1
c362476rk38141r,3.88,3.2,0,15.0,0,Perfil 1
c362489xl262413d,3.85,4.17,19,11.0,0,Perfil 1
c362494jc108445n,4.27,4.38,0,45.0,0,Perfil 1
c362499ky48680p,4.31,4.7,0,6.0,0,Perfil 1
c36251yn153351f,4.27,4.9,0,1.0,0,Perfil 1
c36252fe42339d,3.68,3.56,0,6.0,0,Perfil 1
c36255og9189h,3.52,2.98,0,10.0,1,Perfil 2
c3625vn159444h,3.84,3.84,20,0.0,0,Perfil 1
c36260rs207204o,3.37,3.33,18,9.0,1,Perfil 2
c36263qb60304k,2.5,2.39,20,7.0,1,Perfil 2
c36265hd49281h,3.66,4.7,14,1.0,0,Perfil 1
c36270kp251480j,4.16,4.9,0,38.0,0,Perfil 1
c36270xi482490y,4.07,4.7,0,14.0,0,Perfil 1
c36276gf468117i,4.2,4.25,0,4.0,0,Perfil 1
c36280vd452108z,4.02,4.8,0,0.0,0,Perfil 1
c36282gx443375k,4.24,4.5,16,24.0,0,Perfil 1
c36283gh268235h,4.0,4.01,18,7.0,0,Perfil 1
c36283jp90244d,3.35,3.01,0,1.0,1,Perfil 2
c3628bw6826y,3.98,4.61,13,0.0,0,Perfil 1
c36292jp376493n,3.48,3.48,18,6.0,1,Perfil 2
c36303kx135157w,4.37,4.1,0,19.0,0,Perfil 1
c3630mb468398h,4.52,4.5,21,6.0,0,Perfil 1
c363101oj355241g,3.61,3.69,22,19.0,0,Perfil 1
c363107xb106427d,4.23,4.7,0,10.0,0,Perfil 1
c363120pl225228f,3.61,3.5,0,19.0,0,Perfil 1
c363156kn228310v,4.16,4.41,16,9.0,0,Perfil 1
c363167bu288285k,3.77,4.55,8,5.0,0,Perfil 1
c363170dm196134y,4.02,4.05,32,4.0,0,Perfil 1
c363170ex292157g,3.99,3.95,11,6.0,0,Perfil 1
c36317rs57145v,4.07,3.94,0,13.0,0,Perfil 1
c363188kj500347k,4.2,4.66,0,14.0,0,Perfil 1
c36318gq277472r,3.9,4.5,10,0.0,0,Perfil 1
c3631dd233292m,3.47,3.46,21,8.0,1,Perfil 2
c363203ib269392o,4.51,4.56,17,27.0,0,Perfil 1
c363218hn298346x,3.85,3.71,0,18.0,0,Perfil 1
c36321rk372267s,2.31,2.31,0,1.0,1,Perfil 2
c363224ra15073j,4.62,4.47,0,22.0,0,Perfil 1
c36322wz464264f,4.17,4.88,0,26.0,0,Perfil 1
c363236ef201259l,4.16,4.64,13,0.0,0,Perfil 1
c363239gp238471e,4.06,4.12,15,48.0,0,Perfil 1
c363243by45441q,3.53,3.92,0,7.0,0,Perfil 1
c363275co19317b,4.39,4.9,10,0.0,0,Perfil 1
c363290gd7278b,4.37,4.78,0,4.0,0,Perfil 1
c363314dn129204t,4.03,4.4,17,7.0,0,Perfil 1
c363323xz371151x,4.58,4.64,0,2.0,0,Perfil 1
c36332ew130354a,3.78,4.8,0,0.0,0,Perfil 1
c36332se266207m,3.75,4.1,0,10.0,0,Perfil 1
c363333fx311317r,3.15,2.96,18,10.0,1,Perfil 2
c36333yd16153m,4.02,4.9,0,1.0,0,Perfil 1
c363349ci3450a,3.0,3.13,15,0.0,1,Perfil 2
c363352vg181116n,3.67,3.88,0,12.0,0,Perfil 1
c363358us358197u,4.28,4.44,18,5.0,0,Perfil 1
c363367gt28256y,3.86,4.5,0,5.0,0,Perfil 1
c363375so41022w,3.7,3.73,18,22.0,0,Perfil 1
c363383xk30398r,3.59,4.11,0,49.0,0,Perfil 1
c363417vk137143f,2.89,2.89,0,0.0,1,Perfil 2
c36341dh312172o,2.38,2.38,0,1.0,1,Perfil 2
c363425ge13413u,3.75,3.75,20,17.0,0,Perfil 1
c363431cg412298b,3.96,3.96,15,0.0,0,Perfil 1
c363439tn120193b,3.59,4.55,0,2.0,0,Perfil 1
c36343jb355459t,3.96,3.72,18,4.0,0,Perfil 1
c363443nt495457f,4.09,3.97,17,11.0,0,Perfil 1
c363448at240428m,3.12,2.11,0,5.0,1,Perfil 2
c36345cc163416f,2.61,1.56,0,11.0,1,Perfil 2
c363464gb205244e,4.05,4.25,0,22.0,0,Perfil 1
c36346dw204217e,4.43,4.43,18,9.0,0,Perfil 1
c363472rp90367p,3.89,4.8,12,0.0,0,Perfil 1
c363496ls362246n,3.88,3.88,13,0.0,0,Perfil 1
c363498do125421w,4.03,4.9,0,3.0,0,Perfil 1
c3634ew498488i,4.54,4.61,0,4.0,0,Perfil 1
c36355ya38345p,3.85,3.85,0,0.0,0,Perfil 1
c36356ns33552k,4.5,4.5,2,0.0,0,Perfil 1
c36359zb457276y,3.32,3.17,18,6.0,1,Perfil 2
c36360xl14548p,4.14,4.06,16,5.0,0,Perfil 1
c36365sb461194l,4.06,4.2,24,19.0,0,Perfil 1
c36368ri317155q,4.29,4.5,33,12.0,0,Perfil 1
c36369ux207245i,3.83,4.01,27,12.0,0,Perfil 1
c36373ph282453b,3.41,3.35,17,0.0,1,Perfil 2
c36385mz331399w,4.39,4.6,14,0.0,0,Perfil 1
c36385vn486380q,4.23,4.3,0,46.0,0,Perfil 1
c36392yh59147k,3.98,3.84,25,2.0,0,Perfil 1
c36399ic146129s,3.27,3.03,16,0.0,1,Perfil 2
c36409ey21155h,4.01,5.0,0,6.0,0,Perfil 1
c364105eq17853w,3.93,4.21,0,11.0,0,Perfil 1
c364110mv228384a,4.38,4.36,0,20.0,0,Perfil 1
c364122cz471463c,3.7,3.23,0,7.0,1,Perfil 2
c364142jd188310e,3.81,2.84,0,9.0,1,Perfil 2
c364154ge165347p,3.94,4.3,0,1.0,0,Perfil 1
c364159xp13391y,3.08,2.96,20,4.0,1,Perfil 2
c364163qx291209e,4.0,4.9,0,6.0,0,Perfil 1
c364172iw5313h,4.04,4.4,0,3.0,0,Perfil 1
c364179df125474i,4.0,4.45,0,0.0,0,Perfil 1
c36417tp288121c,4.44,4.44,0,0.0,0,Perfil 1
c364188xc31118k,4.29,4.7,0,0.0,0,Perfil 1
c36418my27792s,3.63,3.61,20,2.0,0,Perfil 1
c364191yq21278c,3.76,4.7,14,0.0,0,Perfil 1
c36419fx379101i,3.56,3.54,19,2.0,0,Perfil 1
c364202uz488414k,4.01,4.36,33,0.0,0,Perfil 1
c364222ew112474m,3.79,4.53,0,10.0,0,Perfil 1
c364238tk156498l,3.51,3.6,21,1.0,1,Perfil 2
c364248fv461368j,3.78,4.01,18,3.0,0,Perfil 1
c364253ju463437d,4.44,4.9,0,25.0,0,Perfil 1
c364255kt192459q,4.41,4.72,0,7.0,0,Perfil 1
c364259ol416356e,4.27,4.27,16,6.0,0,Perfil 1
c364263lc419254t,3.59,4.21,0,23.0,0,Perfil 1
c364266dj420142j,3.72,3.6,19,14.0,0,Perfil 1
c364276so172417i,4.0,4.4,14,0.0,0,Perfil 1
c364279en393398v,3.68,3.46,21,6.0,0,Perfil 1
c364280ll24695d,4.05,4.25,0,6.0,0,Perfil 1
c364282xs18142m,4.45,4.44,0,23.0,0,Perfil 1
c364290cx35653c,3.85,4.4,16,5.0,0,Perfil 1
c364298gt297195u,3.15,1.4,8,0.0,1,Perfil 2
c3642dh398243s,3.05,2.78,0,9.0,1,Perfil 2
c36431tt51213y,3.81,4.6,12,5.0,0,Perfil 1
c364324na292319v,0.79,0.79,0,0.0,1,Perfil 2
c364339oj98223d,3.83,4.22,0,19.0,0,Perfil 1
c364340mm316114b,4.13,4.8,12,0.0,0,Perfil 1
c364347sb4780j,4.22,4.23,25,11.0,0,Perfil 1
c364348kk309105g,2.15,2.15,0,0.0,1,Perfil 2
c364359et42113p,2.46,2.46,17,0.0,1,Perfil 2
c36436iq25425j,4.11,4.6,0,17.0,0,Perfil 1
c364372ds213248o,3.9,3.58,20,7.0,0,Perfil 1
c364374co19135h,4.02,4.23,20,12.0,0,Perfil 1
c364382vc398274w,3.71,4.6,7,1.0,0,Perfil 1
c364385iq497155m,4.3,5.0,0,13.0,0,Perfil 1
c364395tn85192e,3.85,5.0,10,0.0,0,Perfil 1
c3643zj71325w,4.55,5.0,16,6.0,0,Perfil 1
c36440zf168197n,4.46,4.8,9,24.0,0,Perfil 1
c364411zw269312v,3.71,3.87,19,8.0,0,Perfil 1
c364416qs20125i,3.42,3.71,0,11.0,0,Perfil 1
c364417lf30156g,4.12,4.6,0,20.0,0,Perfil 1
c364430uv49879v,3.17,3.17,0,3.0,1,Perfil 2
c364445od39437s,4.59,4.5,6,20.0,0,Perfil 1
c364448kb190394s,2.53,1.66,18,3.0,1,Perfil 2
c36444uh149155f,4.17,4.27,16,17.0,0,Perfil 1
c36444ur197154g,3.48,0.27,33,7.0,1,Perfil 2
c364454nq245368r,4.06,4.33,0,11.0,0,Perfil 1
c364458pz72154l,4.33,5.0,0,26.0,0,Perfil 1
c364460rp15107z,3.79,3.65,20,4.0,0,Perfil 1
c364460ua243356s,4.3,4.4,25,8.0,0,Perfil 1
c364463tl199341x,4.65,4.8,0,12.0,0,Perfil 1
c364464nv254258b,3.27,0.09,22,0.0,1,Perfil 2
c364465is18475s,4.32,4.8,0,14.0,0,Perfil 1
c364467aa472221p,4.64,4.93,0,39.0,0,Perfil 1
c364480ky22692t,1.58,1.58,17,0.0,1,Perfil 2
c364480vw19257e,2.52,2.52,0,6.0,1,Perfil 2
c36460pr378453j,3.08,3.22,0,2.0,1,Perfil 2
c36466iw437314k,4.06,4.06,16,5.0,0,Perfil 1
c36467as47466r,3.85,4.4,14,0.0,0,Perfil 1
c36467az204469c,4.35,4.44,0,6.0,0,Perfil 1
c3646pe33359s,4.04,4.7,0,6.0,0,Perfil 1
c36472gi308370u,4.02,5.0,16,5.0,0,Perfil 1
c36473jd493134b,4.22,4.66,0,8.0,0,Perfil 1
c36474au307390w,4.49,4.49,16,5.0,0,Perfil 1
c36475rv356158v,4.25,0.29,0,8.0,1,Perfil 2
c3647dl294455a,4.03,4.56,0,18.0,0,Perfil 1
c3647wb257436w,4.05,4.31,0,5.0,0,Perfil 1
c36481nu21514a,3.87,4.25,0,34.0,0,Perfil 1
c36482qy31440y,4.0,4.0,13,0.0,0,Perfil 1
c36483lj466394f,4.1,5.0,0,0.0,0,Perfil 1
c36488mn98193e,3.21,2.85,0,15.0,1,Perfil 2
c36493mq41137q,3.23,3.23,20,9.0,1,Perfil 2
c36496hh56461p,4.3,4.34,0,14.0,0,Perfil 1
c365104lf295475e,3.82,3.82,0,0.0,0,Perfil 1
c365115xq356299i,3.78,4.7,13,1.0,0,Perfil 1
c365117ju33164b,3.9,4.5,0,20.0,0,Perfil 1
c365161ig3393b,4.11,4.64,0,15.0,0,Perfil 1
c365171gw307371b,4.31,4.8,16,8.0,0,Perfil 1
c365185yh193282r,3.81,3.92,0,17.0,0,Perfil 1
c365187tt96359w,3.76,4.5,0,6.0,0,Perfil 1
c365188fq248135w,3.53,3.96,0,8.0,0,Perfil 1
c36518su46842w,4.04,5.0,0,7.0,0,Perfil 1
c365193lm147346f,3.6,3.48,0,2.0,1,Perfil 2
c365195wx364422q,3.61,4.47,18,1.0,0,Perfil 1
c365199uq382130t,3.91,4.3,3,5.0,0,Perfil 1
c3651ow253277v,4.19,4.26,22,16.0,0,Perfil 1
c365201ml105148p,3.94,4.0,0,7.0,0,Perfil 1
c365202al430327c,4.16,4.18,16,5.0,0,Perfil 1
c365226xg229263h,3.96,5.0,16,11.0,0,Perfil 1
c365234im43819h,3.36,3.29,0,3.0,1,Perfil 2
c365252dj30494b,3.85,4.3,21,0.0,0,Perfil 1
c365253zz317416f,4.26,4.8,14,0.0,0,Perfil 1
c365255oq12191o,4.3,4.41,25,8.0,0,Perfil 1
c365262mg441240y,4.33,5.0,12,10.0,0,Perfil 1
c365288ow480161i,3.88,3.85,21,2.0,0,Perfil 1
c365289tq249114w,3.58,4.15,15,0.0,0,Perfil 1
c365297id4569v,4.57,4.71,0,17.0,0,Perfil 1
c36529ak335408w,3.81,4.8,14,2.0,0,Perfil 1
c365300lw23120t,3.69,3.6,11,5.0,0,Perfil 1
c365317rg55104q,4.14,4.35,24,28.0,0,Perfil 1
c365319pf466357u,3.81,4.9,0,3.0,0,Perfil 1
c365320aa332317o,4.19,4.7,18,0.0,0,Perfil 1
c365321le10849n,3.19,2.31,8,0.0,1,Perfil 2
c36532bg372281l,2.74,2.74,0,1.0,1,Perfil 2
c365334yu329468m,3.66,4.8,13,0.0,0,Perfil 1
c365340kz392172f,3.91,4.01,19,3.0,0,Perfil 1
c365341zh118105a,3.88,4.6,0,0.0,0,Perfil 1
c365345pg277138k,3.7,4.13,19,7.0,0,Perfil 1
c365353jr16255f,3.61,4.0,19,5.0,0,Perfil 1
c365386vj442470t,3.57,3.41,0,3.0,1,Perfil 2
c365392lr228151v,3.47,3.58,16,2.0,1,Perfil 2
c365401mj495200w,3.94,4.2,16,0.0,0,Perfil 1
c365405ns350354t,4.1,4.17,20,10.0,0,Perfil 1
c365416hr147163l,3.48,3.13,0,3.0,1,Perfil 2
c365435ks222180b,4.11,4.7,16,21.0,0,Perfil 1
c365439px102126n,2.77,2.16,16,0.0,1,Perfil 2
c365446kf27071l,3.35,3.35,19,3.0,1,Perfil 2
c365466rh26237a,3.35,3.35,0,5.0,1,Perfil 2
c365484hq187338i,4.38,4.8,0,8.0,0,Perfil 1
c365490dm29536g,3.91,4.19,0,9.0,0,Perfil 1
c3656ru4254v,4.1,4.06,13,1.0,0,Perfil 1
c36572is376411p,4.31,4.61,0,10.0,0,Perfil 1
c36577op227406g,3.53,3.46,0,12.0,0,Perfil 1
c36581lq421479i,4.22,4.7,0,2.0,0,Perfil 1
c36582bv38373h,4.03,4.3,18,2.0,0,Perfil 1
c36597pn14426i,4.15,4.82,0,40.0,0,Perfil 1
c36598ec393260l,3.73,4.02,18,7.0,0,Perfil 1
c36599kh318112n,4.31,4.9,0,18.0,0,Perfil 1
c365ua326224p,3.57,4.6,14,0.0,0,Perfil 1
c366135pu128297f,4.03,4.03,16,8.0,0,Perfil 1
c366138vr126129m,3.76,4.43,33,1.0,0,Perfil 1
c366139fg404424t,3.81,4.12,13,0.0,0,Perfil 1
c366148lp431178m,2.55,2.55,0,1.0,1,Perfil 2
c366159qs150397b,3.4,3.76,21,22.0,0,Perfil 1
c366178ur259238v,3.66,3.77,17,4.0,0,Perfil 1
c366192ch437119k,3.91,4.8,0,2.0,0,Perfil 1
c366194rp183303y,3.92,4.5,0,7.0,0,Perfil 1
c366194xd53283o,3.27,3.67,18,7.0,1,Perfil 2
c366196kt269246p,4.52,4.45,0,2.0,0,Perfil 1
c366214gz337417g,3.91,4.25,0,34.0,0,Perfil 1
c366214so40477w,3.95,4.5,11,1.0,0,Perfil 1
c366227nb22351z,3.94,3.98,17,3.0,0,Perfil 1
c366231nw65111x,3.64,5.0,0,1.0,0,Perfil 1
c366232ou12298g,3.29,3.01,16,8.0,1,Perfil 2
c366233cv262477h,4.17,4.33,27,8.0,0,Perfil 1
c366236hs422466q,3.85,4.6,0,9.0,0,Perfil 1
c366237jg117192g,3.43,3.43,18,0.0,1,Perfil 2
c366243jr343313y,3.76,3.4,0,7.0,0,Perfil 1
c366251jd168449z,3.9,4.04,0,2.0,0,Perfil 1
c366251pt89362r,3.37,4.36,16,0.0,0,Perfil 1
c366257tl230351y,4.14,4.5,15,0.0,0,Perfil 1
c366257yq249166e,3.69,4.22,0,6.0,0,Perfil 1
